id,title,genres,keywords,overview,vote_average,vote_count,release_date,runtime,top_cast,director,movieId,imdbId,tmdbId
8292,Four Brothers,"['Action', 'Crime']","['brother brother relationship', 'robbery', 'arbitrary law', 'adoptive mother', 'revenge', 'murder', 'violence', 'detroit', 'duringcreditsstinger', 'interracial adoption']",Four adopted brothers return to their Detroit hometown when their mother is murdered and vow to exact revenge on the killers.,6.7,607,2005-08-11,109.0,"['Mark Wahlberg', 'Tyrese Gibson', 'André Benjamin']",John Singleton,34534,430105,8292
8780,Baby Mama,['Comedy'],"['pregnancy and birth', 'surrogate mother']","A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",5.8,205,2008-04-23,99.0,"['Tina Fey', 'Amy Poehler', 'Dax Shepard']",Michael McCullers,59258,871426,8780
9715,Hope Floats,"['Drama', 'Romance']","['texas', 'telegram', 'despair', ""leaving one's family"", 'funeral', 'costume', 'loss', 'high school', 'judgment', 'dog', 'pond']","Birdee Pruitt has been humiliated on live television by her best friend, Connie, who's been sleeping with Birdee's husband, Bill. Birdee tries starting over with her daughter, Bernice, by returning to her small Texas hometown, but she's faced with petty old acquaintances who are thrilled to see Birdee unhappy -- except for her friend Justin. As he helps Birdee get back on her feet, love begins to blossom.",5.8,81,1998-05-29,114.0,"['Sandra Bullock', 'Harry Connick Jr.', 'Gena Rowlands']",Forest Whitaker,1888,119313,9715
10521,Bride Wars,['Comedy'],"['bride', 'friendship', 'engagement', 'rivalry', 'wedding', 'family feud']",Two best friends become rivals when their respective weddings are accidentally booked for the same day.,5.9,856,2009-01-09,89.0,"['Anne Hathaway', 'Kate Hudson', 'Bryan Greenberg']",Gary Winick,65585,901476,10521
10762,Without a Paddle,"['Action', 'Adventure', 'Comedy', 'Thriller']","['death of a friend', 'treasure hunt']","Three friends, whose lives have been drifting apart, reunite for the funeral of a fourth childhood friend. When looking through their childhood belongings, they discover a trunk which contained details on a quest their friend was attempting. It revealed that he was hot on the trail of the $200,000 that went missing with airplane hijacker D.B. Cooper in 1971. They decide to continue his journey, but do not understand the dangers they will soon encounter.",5.3,214,2004-08-20,95.0,"['Seth Green', 'Matthew Lillard', 'Dax Shepard']",Steven Brill,8814,364751,10762
10096,13 Going on 30,"['Comedy', 'Fantasy', 'Romance']","['new york', 'photographer', 'editor-in-chief', 'wish', 'michael jackson', 'child as an adult', 'best friends in love']","After total humiliation at her thirteenth birthday party, Jenna Rink wants to just hide until she's thirty. With a little magic, her wish is granted, but it turns out that being thirty isn't as always as awesome as she thought it would be!",6.3,1204,2004-04-13,98.0,"['Jennifer Garner', 'Mark Ruffalo', 'Judy Greer']",Gary Winick,7444,337563,10096
59436,Midnight in Paris,"['Fantasy', 'Comedy', 'Romance']","['paris', 'painter', 'detective', 'based on novel', 'screenwriter', 'forbidden love', 'time travel', 'midnight', 'nostalgia', 'past', 'sculpture', 'hemingway']",A romantic comedy about a family traveling to the French capital for business. The party includes a young engaged couple forced to confront the illusion that a life different from their own is better.,7.4,1990,2011-05-11,94.0,"['Owen Wilson', 'Rachel McAdams', 'Kurt Fuller']",Woody Allen,86882,1605783,59436
227783,The Nut Job,"['Animation', 'Comedy', 'Family', 'Adventure']","['squirrel', '3d']","Surly, a curmudgeon, independent squirrel is banished from his park and forced to survive in the city. Lucky for him, he stumbles on the one thing that may be able to save his life, and the rest of park community, as they gear up for winter - Maury's Nut Store.",5.5,319,2014-01-17,85.0,"['Will Arnett', 'Katherine Heigl', 'Brendan Fraser']",Peter Lepeniotis,110130,1821658,227783
4133,Blow,"['Crime', 'Drama']","['1970s', 'war on drugs', 'drug addiction', 'drug traffic', 'drug smuggle', 'rise and fall']","A boy named George Jung grows up in a struggling family in the 1950's. His mother nags at her husband as he is trying to make a living for the family. It is finally revealed that George's father cannot make a living and the family goes bankrupt. George does not want the same thing to happen to him, and his friend Tuna, in the 1960's, suggests that he deal marijuana. He is a big hit in California in the 1960's, yet he goes to jail, where he finds out about the wonders of cocaine. As a result, when released, he gets rich by bringing cocaine to America. However, he soon pays the price.",7.4,1317,2001-04-04,124.0,"['Johnny Depp', 'Penélope Cruz', 'Ethan Suplee']",Ted Demme,4239,221027,4133
10207,Message in a Bottle,"['Romance', 'Drama']","['sailboat', 'anonymous letter', 'sailing', 'love letter', 'bottle']","A woman finds a romantic letter in a bottle washed ashore and tracks down the author, a widowed shipbuilder whose wife died tragically early. As a deep and mutual attraction blossoms, the man struggles to make peace with his past so that he can move on and find happiness.",5.8,196,1999-02-22,131.0,"['Kevin Costner', 'Robin Wright', 'Paul Newman']",Luis Mandoki,2497,139462,10207
172,Star Trek V: The Final Frontier,"['Science Fiction', 'Action', 'Adventure', 'Thriller']","['federation', 'starfleet', 'uss enterprise-a', 'sha-ka-ree', 'loss of brother', 'self sacrifice', 'hostage', 'liberation of hostage', 'romulans', 'klingon', 'vulcan', 'space opera']",Capt. Kirk and his crew must deal with Mr. Spock's half brother who kidnaps three diplomats and hijacks the Enterprise in his obsessive search for God.,5.6,376,1989-06-09,107.0,"['William Shatner', 'Leonard Nimoy', 'DeForest Kelley']",William Shatner,1373,98382,172
21972,Like Mike,"['Comedy', 'Drama', 'Family', 'Fantasy']","['bet', 'lightning', 'sports team', 'sport', 'basketball', 'bullying', 'orphanage', 'teenager']","Calvin and his friends, who all live in an orphanage, find old shoes with the faded letters MJ connected to a powerline. One stormy night, they go to get the shoes when Calvin and the shoes are struck by lightning. Calvin now has unbelievable basketball powers and has the chance to play for the NBA.",5.7,100,2002-07-03,99.0,"['Shad Moss', 'Morris Chestnut', 'Jonathan Lipnicki']",John Schultz,5458,308506,21972
36593,The Naked Gun 33⅓: The Final Insult,"['Comedy', 'Crime']","['undercover', 'spoof', 'state prison']","Frank Drebin is persuaded out of retirement to go undercover in a state prison. There he is to find out what top terrorist, Rocco, has planned for when he escapes. Frank's wife, Jane, is desperate for a baby.. this adds to Frank's problems. A host of celebrities at the Academy awards ceremony are humiliated by Frank as he blunders his way trying to foil Rocco.",6.3,521,1994-03-18,83.0,"['Leslie Nielsen', 'Priscilla Presley', 'George Kennedy']",Peter Segal,370,110622,36593
707,A View to a Kill,"['Adventure', 'Action', 'Thriller']","['paris', 'london england', 'france', 'england', 'san francisco', 'horse race', 'fire', 'helicopter', 'drug abuse', 'terrorist', 'secret identity', 'firemen', 'fire engine', 'villain', 'ascot', 'silicon valley', 'zeppelin', 'earthquake', 'snowboarding', 'microchip', 'doping', 'racehorse', 'flooding', 'pipeline', 'snow', 'british secret service', 'skiing']",A newly developed microchip designed by Zorin Industries for the British Government that can survive the electromagnetic radiation caused by a nuclear explosion has landed in the hands of the KGB. James Bond must find out how and why. His suspicions soon lead him to big industry leader Max Zorin.,6.0,506,1985-05-24,131.0,"['Roger Moore', 'Christopher Walken', 'Tanya Roberts']",John Glen,2376,90264,707
533,The Curse of the Were-Rabbit,"['Adventure', 'Animation', 'Comedy', 'Family']","['competition', 'garden', 'vegetable', 'stop motion', 'animation', 'contest', 'dog', 'rabbit', 'pest control', 'giant vegetable', 'wallace & gromit']","Cheese-loving eccentric Wallace and his cunning canine pal, Gromit, investigate a mystery in Nick Park's animated adventure, in which the lovable inventor and his intrepid pup run a business ridding the town of garden pests. Using only humane methods that turn their home into a halfway house for evicted vermin, the pair stumble upon a mystery involving a voracious vegetarian monster that threatens to ruin the annual veggie-growing contest.",6.8,643,2005-09-04,85.0,"['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes']",Nick Park,38038,312004,533
6023,P.S. I Love You,"['Drama', 'Romance']","['job-hopping', 'irland', 'shoe seller', 'letter', 'dying and death', 'loss of husband']",A young widow discovers that her late husband has left her 10 messages intended to help ease her pain and start a new life.,6.9,977,2007-11-15,126.0,"['Hilary Swank', 'Gerard Butler', 'Lisa Kudrow']",Richard LaGravenese,56941,431308,6023
6439,Racing Stripes,['Comedy'],"['love of animals', 'horse', 'identity crisis', 'farm', 'zebra']","Shattered illusions are hard to repair -- especially for a good-hearted zebra named Stripes who's spent his life on a Kentucky farm amidst the sorely mistaken notion that he's a debonair thoroughbred. Once he faces the fact that his stark stripes mark him as different, he decides he'll race anyway. And with help from the young girl who raised him, he just might end up in the winner's circle.",5.1,123,2005-01-06,102.0,"['Frankie Muniz', 'Mandy Moore', 'Hayden Panettiere']",Frederik Du Chau,31223,376105,6439
4347,Atonement,"['Drama', 'Romance']","['based on novel', 'sister sister relationship', 'flirt', 'loss of sister', 'new love', 'world war ii', 'book', 'mistake', 'innocence', 'author', 'redemption', 'summer']","As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",7.4,1049,2007-08-29,123.0,"['Keira Knightley', 'James McAvoy', 'Romola Garai']",Joe Wright,55052,783233,4347
37056,Letters to Juliet,"['Comedy', 'Drama', 'Romance']","['italy', 'letter', 'romantic comedy', 'american abroad', 'boyfriend girlfriend', 'italian stereotype', 'verona italy', 'quest']","An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by a the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",6.6,796,2010-05-14,105.0,"['Amanda Seyfried', 'Christopher Egan', 'Gael García Bernal']",Gary Winick,78316,892318,37056
4105,Black Rain,"['Action', 'Thriller', 'Crime']","['japan', 'yakuza', 'japanese mafia']","Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.",6.2,243,1989-09-22,125.0,"['Michael Douglas', 'Andy García']",Ridley Scott,4572,96933,4105
76489,The Three Stooges,['Comedy'],['duringcreditsstinger'],"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",4.9,140,2012-04-13,92.0,"['Sean Hayes', 'Will Sasso', 'Chris Diamantopoulos']",Bobby Farrelly,93980,383010,76489
3933,Corpse Bride,"['Romance', 'Fantasy', 'Animation', 'Music']","['shyness', 'england', 'cheating', 'old town', 'grave', 'skeleton', 'musical', 'marriage', 'wedding ring', 'stop motion', 'animation', 'money', 'wedding', 'corpse', 'wedding ceremony', 'parents', 'dark fantasy', 'european', 'ring', 'piano']","Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",7.2,1894,2005-09-09,77.0,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson']",Tim Burton,37729,121164,3933
9918,Glory Road,['Drama'],"['basketball', 'racial segregation', 'teachers and students']","In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",7.2,144,2006-01-13,118.0,"['Josh Lucas', 'Derek Luke', 'Jon Voight']",James Gartner,42730,385726,9918
